entry_time,entry_price,entry_prob,exit_time,exit_price,exit_prob,gross_return,net_return,fees_paid,slippage_paid,bars_held,is_win
2025-10-26 07:30:00,3932.5152749999997,0.8616605152370108,2025-10-26 14:30:00,3985.916045,0.6502840342775149,0.013579291182791442,0.011779291182791442,5.344075495953995,3.95923,7.0,True
2025-10-26 15:30:00,3985.181595,0.4564127584514114,2025-10-26 16:30:00,4042.967505,0.3582033265280258,0.014500194940301192,0.012700194940301193,5.414786615366573,4.01409,1.0,True
2025-10-26 23:30:00,4074.266115,0.3033100531566224,2025-10-27 00:30:00,4065.90603,0.4817309663715927,-0.0020519241414351796,-0.0038519241414351796,5.443817715061022,4.070085000000001,1.0,False
2025-10-27 05:30:00,4172.62527,0.5458696914631482,2025-10-27 07:30:00,4203.387255,0.1537619779175954,0.007372333485388793,0.005572333485388793,5.4539021669850865,4.188015,2.0,True
2025-10-27 13:30:00,4168.913415,0.6690434057523845,2025-10-27 16:30:00,4160.05893,0.5720056411580882,-0.0021239311347031054,-0.003923931134703105,5.4637507531576635,4.164485000000001,3.0,False
2025-10-27 17:30:00,4147.932929999999,0.6034047324344672,2025-10-27 19:30:00,4146.88552,0.5628435930804363,-0.00025251372615597845,-0.0020525137261559784,5.4528872156558235,4.14741,2.0,False
2025-10-27 20:30:00,4175.04648,0.4758290646166426,2025-10-27 21:30:00,4212.442725000001,0.2068757732322598,0.008957084712503782,0.007157084712503782,5.472231131067709,4.1937549999999995,1.0,True
2025-10-28 03:30:00,4124.881409999999,0.506760177952456,2025-10-28 10:30:00,4066.5657,0.4719068991189178,-0.014137548259841703,-0.015937548259841703,5.453422331951559,4.09571,7.0,False
2025-10-29 01:30:00,3981.26964,0.3531342850832771,2025-10-29 02:30:00,3980.54873,0.5978811997044527,-0.00018107540186607096,-0.001981075401866071,5.409770634991114,3.98091,1.0,False
2025-10-29 03:30:00,3997.2376199999994,0.6397894416454809,2025-10-29 08:30:00,3995.66117,0.4615472989383902,-0.0003943848602124822,-0.002194384860212482,5.403888542554347,3.99645,5.0,False
2025-10-29 14:30:00,3999.3686849999995,0.5965918143553343,2025-10-29 17:30:00,4014.0019950000005,0.3764544870085367,0.0036589049803996687,0.0018589049803996688,5.408375445408385,4.006690000000001,3.0,True
2025-10-29 21:30:00,3964.191105,0.4696249782141008,2025-10-29 22:30:00,4011.7931000000003,0.3052243714175084,0.012007997026167727,0.010207997026167728,5.446418651537202,3.9880050000000002,1.0,True
2025-10-30 01:30:00,3953.445735,0.7203578410969758,2025-10-30 17:30:00,3816.3708600000004,0.4877524164200617,-0.034672254076101416,-0.03647225407610142,5.379659578543471,3.884875,16.0,False
2025-10-30 19:30:00,3803.26068,0.5130921911895903,2025-10-30 22:30:00,3769.0545300000003,0.822614853283777,-0.00899390099129349,-0.01079390099129349,5.256764767017685,3.78615,3.0,False
2025-10-30 23:30:00,3723.14064,0.6841314430807212,2025-10-31 14:30:00,3843.067505,0.8789677595691797,0.0322112099960854,0.030411209996085396,5.313024864735967,3.7831349999999997,15.0,True
2025-10-31 15:30:00,3837.747915,0.6653737821495338,2025-10-31 17:30:00,3834.26191,0.7380603042357681,-0.0009083465295817161,-0.002708346529581716,5.390489374529141,3.836005,2.0,False
2025-10-31 18:30:00,3862.37022,0.4535439043830943,2025-10-31 19:30:00,3866.935565,0.4533202491738851,0.0011820060584457615,-0.0006179939415542386,5.386911150895045,3.864655,1.0,False
2025-10-31 21:30:00,3824.581335,0.7525032568380186,2025-11-01 00:30:00,3884.2069250000004,0.2789011134092331,0.015590095954908012,0.013790095954908013,5.427756409505944,3.85441,3.0,True
2025-11-01 02:30:00,3864.1110899999994,0.3497560769850069,2025-11-01 03:30:00,3853.73217,0.3600322850128124,-0.00268597867873388,-0.00448597867873388,5.4580338485777,3.85892,1.0,False
2025-11-01 06:30:00,3846.0920849999998,0.564454145624964,2025-11-01 09:30:00,3865.1364650000005,0.3915430220105604,0.004951618312591943,0.003151618312591943,5.459814144859241,3.85562,3.0,True
